Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
BOPO,BIOPOWER OPERATIONS,Pink No Information,0.044000,,0 ,Common Stock,USA,Florida
BIEI,PREMIER BIOMEDICAL INC,Pink No Information,0.002600,0,"6,367,169 ",Common Stock,USA,Pennsylvania
TXSO,TEXAS SOUTH ENERGY INC,Pink No Information,0.002800,-6.6667,"942,375 ",Common Stock,USA,Texas
SFPI,SANTA FE PETROLEUM INC,Pink No Information,0.004000,,0 ,Common Stock,USA,Texas
HPTN,HAPPY TOWN HOLDINGS,Pink No Information,0.539800,,0 ,Common Stock,USA,California
ILIM,IL2M INTERNATIONAL CORP,Pink No Information,0.000700,0,"12,677,666 ",Common Stock,USA,California
WRFX,WORLDFLIX INC,Pink No Information,0.002100,2.439,"58,594,841 ",Common Stock,USA,Colorado
SPEC,SPECTRALCAST INC,Pink No Information,0.570000,-24,900 ,Common Stock,USA,California
MTVX,APT MOTO VOX GROUP INC,Pink No Information,0.000700,-17.6471,"89,936,192 ",Common Stock,USA,Missouri
CDNN,CHINA INDUSTRIAL STL INC,Pink No Information,0.019900,,0 ,Common Stock,USA,New York
STTH,STEALTH TECHNOLOGIES INC,Pink No Information,0.014500,31.8182,"1,429,770 ",Common Stock,USA,Florida
DDRIQ,DIVERSIFIED RES INC,Pink No Information,0.003100,,0 ,Common Stock,USA,Colorado
KRED,KONARED CORPORATION,Pink No Information,0.005800,-27.5,"9,400 ",Common Stock,USA,California
CXEE,CHINA XUEFENG ENVIRNMNTL,Pink No Information,2.750000,,44 ,Common Stock,USA,Florida
PZOO,PAZOO INC,Pink No Information,0.001200,0,"7,949,640 ",Common Stock,USA,New Jersey
PRRE,PRAETORIAN PROPERTY INC,Pink No Information,0.080000,0,"21,000 ",Common Stock,USA,Arizona
LTNC,LABOR SMART INC,Pink No Information,0.022000,-8.3333,"161,318,093 ",Common Stock,USA,Georgia
SCRCQ,SCRIPSAMERICA INC,Pink No Information,0.001400,27.2727,"82,500 ",Common Stock,USA,Virginia
WYCC,WORRY FREE HLDGS CO,Pink No Information,1.750000,,0 ,Common Stock,USA,California
AVLP,AVALANCHE INTL CORP,Pink No Information,0.750000,-19.7861,400 ,Common Stock,USA,Nevada
MYHI,MOUNTAIN HIGH ACQSTN CRP,Pink No Information,0.031400,5.3691,"424,954 ",Common Stock,USA,Arizona
HZNM,HORIZON MINERALS CORP,Pink No Information,0.030000,-23.9544,"9,400 ",Common Stock,USA,Nevada
AAGH,AMERICA GREAT HEALTH,Pink No Information,0.135000,-4.7619,"83,465 ",Common Stock,USA,California
RWFC,RENEWABLE FUEL CORP,Pink No Information,2.000000,,0 ,Common Stock,USA,Nevada
SAAX,NOUVEAU VENTURES INC.,Pink No Information,0.074000,,0 ,Common Stock,USA,California
OODH,ORION DIVERSIFIED HLDG,Pink No Information,0.015000,,0 ,Common Stock,USA,Nevada
SVTE,SERVICE TEAM INC,Pink No Information,0.000500,0,"102,011,204 ",Common Stock,USA,California
MJTV,MICHAEL JAMES ENTERPRISES,Pink No Information,0.003900,-13.3333,"1,769,651 ",Common Stock,USA,Wyoming
VEND,GENERATION NEXT FRANCHISE,Pink No Information,0.048710,-0.5918,"127,750 ",Common Stock,USA,California
OTTV,VIVA ENTERTAINMNT GRP,Pink No Information,0.009900,-10,"19,536,477 ",Common Stock,USA,New York
ABBY,ABBY INC,Pink No Information,0.006200,-1.5873,"88,122 ",Common Stock,USA,California
MFST,MEDIFIRST SOLUTIONS,Pink No Information,0.001500,-11.7647,"32,537,794 ",Common Stock,USA,New Jersey
GLRI,GLORI ENERGY INC,Pink No Information,0.012000,-29.4118,"25,000 ",Common Stock,USA,Texas
GASE,GASE ENERGY INC,Pink No Information,0.021000,0,"3,500 ",Common Stock,USA,Virginia
AZFL,AMAZONAS FLORESTAL NEW,Pink No Information,0.004200,-23.6364,"726,773,553 ",Common Stock,USA,Florida
RCHA,RICH PHARMA INC,Pink No Information,0.002000,11.1111,"25,666,994 ",Common Stock,USA,California
GVHIB,GLOBAL VISION HLDGS INC B,Pink No Information,0.005700,111.1111,"35,087 ",Common Stock,USA,California
BZIC,BEAMZ INTERACTIVE INC,Pink No Information,0.008000,73.913,500 ,Common Stock,USA,Arizona
DRNK,NOHO INC,Pink No Information,0.003100,3.3333,"170,798,709 ",Common Stock,USA,Arizona
CBDG,THC FARMACEUTICALS INC,Pink No Information,0.450000,0,270 ,Common Stock,USA,California
VTMB,VITAMIN BLUE INC,Pink No Information,0.000800,0,"3,044,733 ",Common Stock,USA,California
TRGM,TARGETED MEDICAL PHARMA,Pink No Information,0.060200,,0 ,Common Stock,USA,California
YPPN,YAPPN CORP,Pink No Information,0.018000,,0 ,Common Stock,USA,New York
VIZC,VIZCONNECT INC,Pink No Information,0.001300,-13.3333,"51,409,302 ",Common Stock,USA,Massachusetts
NNRX,NUTRANOMICS INC,Pink No Information,0.000900,-10,"44,491,317 ",Common Stock,USA,Oregon
JADG,JADE GLOBAL HOLDINGS INC,Pink No Information,0.100000,,22 ,Common Stock,USA,Florida
WTXR,WEST TEXAS RESOURCES INC,Pink No Information,0.146050,,0 ,Common Stock,USA,Texas
JPEX,JPX GLOBAL INC,Pink No Information,0.001000,-9.0909,"13,992,979 ",Common Stock,USA,Utah
ZDEC,ZENOVIA DIGITAL EXCH CORP,Pink No Information,0.028000,,0 ,Common Stock,USA,Virginia
XREG,XR ENERGY INC,Pink No Information,0.000600,-14.2857,"20,650,248 ",Common Stock,USA,Texas
PGSC,PROGRESSIVE GREEN SOL INC,Pink No Information,0.008600,,0 ,Common Stock,USA,New York
MEIL,METHES ENERGIES LTD,Pink No Information,0.026000,18.1818,900 ,Common Stock,USA,Nevada
TAYO,TAYLOR CONSULTING INC,Pink No Information,0.750000,0,"8,829 ",Common Stock,USA,Texas
SLTN,SILVERTON ENERGY INC,Pink No Information,0.008200,,0 ,Common Stock,USA,Nevada
BLUU,BLUE WATER GLOBAL GRP INC,Pink No Information,0.001800,0,"83,454,099 ",Common Stock,USA,Florida
TONR,TONNER-ONE WORLD HOLDINGS,Pink No Information,0.000500,-16.6667,"18,061,381 ",Common Stock,USA,Texas
SLOT,SAN LOTUS HOLDING INC,Pink No Information,1.000000,-44.4444,100 ,Common Stock,USA,California
RGXX,REMEGENIX INC,Pink No Information,4.000000,,0 ,Common Stock,USA,Maryland
SFIV,SECTOR 5 INC,Pink No Information,0.055100,-11.84,"19,039 ",Common Stock,USA,Virginia
SFHI,SPORTS FIELD HOLDINGS INC,Pink No Information,0.059000,,25 ,Common Stock,USA,Illinois
AZRH,AZURE HOLDING GROUP CORP,Pink No Information,0.016450,-11.0811,"58,878 ",Common Stock,USA,California
ANAV,ALPHA NTWRK ALLIANCE VNTR,Pink No Information,0.061050,,0 ,Common Stock,USA,California
JOEY,JOEY NEW YORK INC,Pink No Information,0.005000,-14.5299,"47,506 ",Common Stock,USA,Florida
STCC,STERLING CONSOLIDATED CRP,Pink No Information,0.085000,,0 ,Common Stock,USA,New Jersey
IHSI,INTELLIGENT HIGHWAY SOLU,Pink No Information,0.000600,0,"234,707,224 ",Common Stock,USA,California
GHAV,GRAND HAVANA INC,Pink No Information,0.019500,-29.982,"646,006 ",Common Stock,USA,Florida
GAWK,GAWK INC,Pink No Information,0.011750,,0 ,Common Stock,USA,California
CAPP,CAPSTONE FINANCIAL GP INC,Pink No Information,0.080000,,0 ,Common Stock,USA,New York
DCAC,DANIELS CORP ADVISOR,Pink No Information,0.007500,1.0782,"9,477,607 ",Common Stock,USA,New York
NEEB,NEBRASKA BOOK HLDGS INC,Pink No Information,175.000000,,0 ,Common Stock,USA,Nebraska
JRVS,IMINE CORPORATION,Pink No Information,0.040100,-6.7333,"40,060 ",Common Stock,USA,Indiana
MLCG,ML CAPITAL GROUP INC,Pink No Information,0.070250,17.2788,"2,010 ",Common Stock,USA,Nevada
EPGC,ECOM PRODUCTS GROUP,Pink No Information,0.385000,,0 ,Common Stock,USA,Florida
NHLE,NHALE INC,Pink No Information,0.042000,-13.4021,"1,400 ",Common Stock,USA,Colorado
TCAI,AIMTC INC,Pink No Information,0.000000,,0 ,Common Stock,USA,Wyoming
SPUP,SIPUP CORP,Pink No Information,0.345000,,0 ,Common Stock,USA,New York
CESX,CES SYNERGIES INC,Pink No Information,0.003600,-64,"76,500 ",Common Stock,USA,Florida
CNABQ,UNITED CANNABIS CORP,Pink No Information,0.021900,4.2857,"548,920 ",Common Stock,USA,Colorado
PSTO,POWERSTORM HOLDINGS INC,Pink No Information,0.110100,,0 ,Common Stock,USA,California
USDF,US-DADI FERTILIZER IND IN,Pink No Information,0.041000,,0 ,Common Stock,USA,California
WLYW,WALLY WORLD MEDIA INC,Pink No Information,0.005860,,0 ,Common Stock,USA,New Jersey
AEXE,AIM EXPLORATION INC,Pink No Information,0.000750,-16.6667,"25,890,017 ",Common Stock,USA,Nevada
LIQDQ,LIQUID HOLDINGS GROUP INC,Pink No Information,0.002000,-42.8571,"1,178,376 ",Common Stock,USA,New Jersey
ACTL,ARTEC GLOBAL MEDIA INC,Pink No Information,0.000900,80,"11,145,496 ",Common Stock,USA,Nevada
OPVS,NANOFLEX POWER CORP,Pink No Information,0.087500,2.9412,"81,894 ",Common Stock,USA,Arizona
SPRZ,SPRIZA INC,Pink No Information,0.000000,,0 ,Common Stock,USA,California
AVGC,AVANGARD CAPITAL GRP INC,Pink No Information,0.000000,,0 ,Common Stock,USA,Pennsylvania
WCVC,WEST COAST VEN GRP CORP,Pink No Information,0.002300,2.6786,"19,810,563 ",Common Stock,USA,Colorado
CCBK,COLUMBUS COMMUNITY BANK,Pink No Information,3.000000,,0 ,Common Stock,USA,Georgia
ARAT,ARAX HOLDINGS CORP,Pink No Information,1.140000,,0 ,Common Stock,USA,South Dakota
PBYA,PROBILITY MEDIA CORP,Pink No Information,0.000600,-14.2857,"99,767,623 ",Common Stock,USA,Texas
HUTN,HUTN INC,Pink No Information,0.040000,,0 ,Common Stock,USA,Ohio
SCOO,SCHOOL SPECIALTY INC,Pink No Information,0.165000,-5.7143,"2,543 ",Common Stock,USA,Wisconsin
STGGQ,STG GROUP INC,Pink No Information,0.006950,-88.4167,451 ,Common Stock,USA,Virginia
SPGX,SUSTAINABLE PROJECTS GRP,Pink No Information,0.017600,,0 ,Common Stock,USA,Florida
VBVT,VIABUILT VENTURES INC,Pink No Information,0.508000,,0 ,Common Stock,USA,Florida
IFAN,IFAN FINANCIAL INC,Pink No Information,0.001300,0,"2,033,040 ",Common Stock,USA,California
ITUP,INTERUPS INC,Pink No Information,4.700000,3.5242,"1,651 ",Common Stock,USA,New York
RMRI,RMR INDUSTRIALS CL B,Pink No Information,0.000000,,0 ,Common Stock,USA,California
SNYR,SYNERGY CHC CORP,Pink No Information,0.050000,0,"31,200 ",Common Stock,USA,Maine
CTBO,CANTABIO PHARMACEUT,Pink No Information,0.000000,,0 ,Common Stock,USA,California
NWMH,NATIONAL WASTE MGT HLDGS,Pink No Information,0.019800,,0 ,Common Stock,USA,Florida
TLOG,TETRALOGIC PHARMS CORP,Pink No Information,0.044950,-12.5486,"3,313 ",Common Stock,USA,Pennsylvania
MOBO,MOBILE LADS CORP,Pink No Information,0.050000,11.1111,"1,800 ",Common Stock,USA,Nevada
GRLB,GL BRANDS INC,Pink No Information,0.017500,2.9412,"606,078 ",Common Stock,USA,Texas
RTON,RIGHT ON BRANDS INC,Pink No Information,0.004600,15,"168,400,696 ",Common Stock,USA,Texas
VIBI,VILACTO BIO INC.,Pink No Information,0.001400,0,"22,707,270 ",Common Stock,USA,New York
MDNL,MAIDEN LANE JEWELRY LTD,Pink No Information,0.550000,,0 ,Common Stock,USA,New York
ASXH,ASPEN INTERNATIONAL HLDGS,Pink No Information,0.000000,,0 ,Common Stock,USA,California
NUUU,REJUVEL BIO-SCIENCES INC,Pink No Information,0.000600,-14.2857,"37,775,170 ",Common Stock,USA,Florida
APTY,APT SYSTEMS INC,Pink No Information,0.002300,-11.5385,"123,847,189 ",Common Stock,USA,California
KATA,KATANA BROADBAND CORP,Pink No Information,0.000000,,0 ,Common Stock,USA,Michigan
AKAOQ,ACHAOGEN INC,Pink No Information,0.029700,-0.3356,"109,922 ",Common Stock,USA,California
CPAI,CHAMPION PAIN CARE CORP,Pink No Information,0.001700,,0 ,Common Stock,USA,New York
PLFX,PULSE EVOLUTION CORP,Pink No Information,0.035100,3.2353,"6,500 ",Common Stock,USA,Florida
WWIO,WOWIO INC,Pink No Information,0.000500,0,"21,114,212 ",Common Stock,USA,California
PNAT,PURA NATURALS INC,Pink No Information,0.004500,7.1429,"281,629 ",Common Stock,USA,California
ONFA,ONE 4 ART LIMITED NEW,Pink No Information,0.000000,,0 ,Common Stock,USA,New York
HVCW,HARRISON VICKERS&WATERMEL,Pink No Information,0.003300,73.6842,"1,195,778,851 ",Common Stock,USA,Georgia
ASNT,ARIAS INTEL CORP,Pink No Information,0.003000,0,"20,000 ",Common Stock,USA,Florida
WEDG,WEED GROWTH FUND INC,Pink No Information,0.000000,,0 ,Common Stock,USA,Arizona
NLBS,NUTRALIFE BIOSCIENCES INC,Pink No Information,0.140000,-12.5,"17,400 ",Common Stock,USA,Florida
ZNRG,ZNERGY INC,Pink No Information,0.110000,-4.1812,"20,034 ",Common Stock,USA,Indiana
GLFH,GALENFEHA INC,Pink No Information,0.061000,-21.7949,"39,000 ",Common Stock,USA,Texas
SBES,SOUTH BEACH SPIRITS INC,Pink No Information,0.003000,-6.25,"14,240,903 ",Common Stock,USA,South Carolina
KMWE,KM WEDDING EVENTS MGMT,Pink No Information,0.129750,,0 ,Common Stock,USA,California
SWEE,SWEEGEN INC,Pink No Information,1.050000,,0 ,Common Stock,USA,California
GVBT,GREEN VISION BIOTECH,Pink No Information,0.000000,,0 ,Common Stock,USA,Arizona
DTHR,DTHERA SCIENCES,Pink No Information,0.032000,,0 ,Common Stock,USA,California
KTDR,KETDARINA CORP,Pink No Information,0.000000,,0 ,Common Stock,USA,New York
GBIM,GLOBEIMMUNE INC,Pink No Information,2.270000,-12.6923,"14,084 ",Common Stock,USA,Colorado
MYDX,MYDX INC,Pink No Information,0.000800,6.6667,"125,955,913 ",Common Stock,USA,California
ABWN,AIRBORNE WIRELES NTWK,Pink No Information,0.000500,0,"29,562,740 ",Common Stock,USA,California
RGBP,REGEN BIOPHARMA INC,Pink No Information,0.001300,-13.3333,"41,075,134 ",Common Stock,USA,California
RMLS,ROMULUS CORP,Pink No Information,0.000000,,0 ,Common Stock,USA,New York
NUGN,"NUGENE INTERNATIONAL, INC",Pink No Information,0.005300,1.9231,"1,500 ",Common Stock,USA,California
SPLY,SOCIALPLAY USA INC,Pink No Information,0.082000,,0 ,Common Stock,USA,Nevada
LWEL,LUCKWEL PHARMACEUTICALS,Pink No Information,4.000000,,0 ,Common Stock,USA,Massachusetts
TNRG,THUNDER ENERGIES CORP,Pink No Information,0.089000,-19.0909,"15,610 ",Common Stock,USA,Florida
MXMG,MAXIMA GROUP INC,Pink No Information,0.006000,,0 ,Common Stock,USA,Nevada
KGNR,KANGE CORP,Pink No Information,0.050000,,0 ,Common Stock,USA,Nevada
SKSK,SKOOKUM SAFETY SOLUTIONS,Pink No Information,0.100000,,0 ,Common Stock,USA,California
FTXP,FOOTHILLS EXPLORATION INC,Pink No Information,0.004200,-22.2222,"235,060,420 ",Common Stock,USA,California
FSAM,FIFTH STREET ASSET MGMT A,Pink No Information,0.037200,13.5878,"1,187 ",Common Stock,USA,Connecticut
ACNV,ACCELERA INNOVATIONS INC,Pink No Information,0.005400,45.9459,"17,962 ",Common Stock,USA,Illinois
DVDR,DIVIDE DRIVES INC,Pink No Information,0.010000,,0 ,Common Stock,USA,Utah
PPCQ,PREMIER PAC CONSTR INC,Pink No Information,0.040000,,0 ,Common Stock,USA,California
HMPQ,HEMPAMERICANA INC,Pink No Information,0.006100,-3.1746,"9,833,192 ",Common Stock,USA,New York
OMHE,OMNI HEALTH INC,Pink No Information,0.000700,16.6667,"122,200 ",Common Stock,USA,Florida
INQD,INDOOR HARVEST CORP,Pink No Information,0.014000,-6.0403,"6,950,301 ",Common Stock,USA,Texas
LOGX,PEERLOGIX INC,Pink No Information,0.019000,,0 ,Common Stock,USA,New York
PROM,PROPEL MEDIA INC,Pink No Information,0.111100,0,850 ,Common Stock,USA,California
MNMT,MOTIVATING THE MASSES INC,Pink No Information,0.550000,,0 ,Common Stock,USA,California
EMBT,EMBER THERAPEUTICS INC,Pink No Information,1.200000,,30 ,Common Stock,USA,New York
TCNT,TOUCAN INTERACTIVE CORP,Pink No Information,0.200000,,0 ,Common Stock,USA,California
MGPC,MOREGAIN PICTURES INC,Pink No Information,0.120000,,0 ,Common Stock,USA,California
FRTG,FRONTERA GROUP INC,Pink No Information,1.000000,,0 ,Common Stock,USA,Nevada
NAEX,NATIONAL ART EXCHANGE INC,Pink No Information,0.000000,,0 ,Common Stock,USA,New York
MRJT,3D MAKERJET INC.,Pink No Information,0.050000,-13.7931,"52,333 ",Common Stock,USA,Florida
VRTT,VIATAR CTC SOLUTIONS INC,Pink No Information,0.014500,,0 ,Common Stock,USA,Massachusetts
FTWS,FLITWAYS TECHNOLOGY INC,Pink No Information,0.001500,0,"10,031,124 ",Common Stock,USA,California
IMGL,IMAGE INTL GROUP INC,Pink No Information,0.050000,,0 ,Common Stock,USA,Washington
TXSP,TAXUS PHARMA HLDGS INC,Pink No Information,3.350000,,0 ,Common Stock,USA,New York
STAL,STAR ALLIANCE INTL CORP,Pink No Information,2.000000,,0 ,Common Stock,USA,California
QSMG,QUEST MGMT INC,Pink No Information,0.011000,-41.4582,"2,400 ",Common Stock,USA,New York
XSPT,XSPORT GLOBAL INC,Pink No Information,0.000600,-14.2857,"29,409,984 ",Common Stock,USA,North Carolina
COFE,CAFE HOLDINGS INC,Pink No Information,0.085000,36.876,900 ,Common Stock,USA,Illinois
MPVR,MP VENTURES INC,Pink No Information,0.000000,,0 ,Common Stock,USA,Nevada
SQFL,SQL TECHNOLOGIES CORP,Pink No Information,3.000000,,0 ,Common Stock,USA,Georgia
TGRR,TIGER REEF INC,Pink No Information,0.002200,10,"19,818,519 ",Common Stock,USA,Florida
NSLPQ,NEW SOURCE ENGY PTNRS LP,Pink No Information,0.017000,0,"11,000 ",Common Stock,USA,Oklahoma
XFTB,XFIT BRANDS INC,Pink No Information,0.008500,,0 ,Common Stock,USA,California
BHLD,BLOCKHOLD CAPITAL CORP,Pink No Information,0.000000,,0 ,Common Stock,USA,California
EGBB,EARTH GEN-BIOFUEL INC,Pink No Information,0.128000,-8.5714,610 ,Common Stock,USA,Nevada
RETC,12 RETECH CORPORATION,Pink No Information,0.000700,0,"42,978,970 ",Common Stock,USA,Nevada
FRSI,FIRST RATE STAFFING CORP,Pink No Information,0.440000,,0 ,Common Stock,USA,Arizona
XCOMQ,XTERA COMMUNICATIONS INC,Pink No Information,0.030000,0,"24,236 ",Common Stock,USA,Texas
ITLL,INTELLIGENT CLOUD RES INC,Pink No Information,0.015000,,0 ,Common Stock,USA,California
BBLG,BONE BIOLOGICS CORP,Pink No Information,7.500000,,0 ,Common Stock,USA,Massachusetts
FGCN,FLAGSHIP GLOBAL CORP,Pink No Information,0.510000,,0 ,Common Stock,USA,Nevada
VBBV,VIBE VENTURES INC,Pink No Information,0.000000,,0 ,Common Stock,USA,Nevada
BXNG,BANG HLDGS CORP,Pink No Information,0.420000,10.4827,"1,350 ",Common Stock,USA,Florida
MGNT,MEGANET CORP,Pink No Information,0.028000,,0 ,Common Stock,USA,Nevada
ROYTL,PACIFIC COAST OIL TR UTS,Pink No Information,0.140000,0,"54,499 ",Common Stock,USA,Texas
ELIO,ELIO MOTORS INC,Pink No Information,0.850000,0,"5,610 ",Common Stock,USA,Arizona
EWLL,EWELLNESS HEALTHCARE CORP,Pink No Information,0.001700,-5.5556,"148,203,657 ",Common Stock,USA,Florida
OPLF,OPTILEAF INC,Pink No Information,0.000000,,0 ,Common Stock,USA,Kansas
LKST,LOOKSMART GROUP INC,Pink No Information,5.000000,,5 ,Common Stock,USA,Nevada
CBCB,COMMERCE BANCSHARES TN,Pink No Information,0.000000,,0 ,Common Stock,USA,Tennessee
ALTB,ALPINE AUTO BROKERS INC,Pink No Information,10.000000,,0 ,Common Stock,USA,Utah
HBUV,HUBILU VENTURE CORP,Pink No Information,0.170000,,0 ,Common Stock,USA,California
PZRXQ,PHASERX INC,Pink No Information,0.025000,-10.7143,"41,507 ",Common Stock,USA,Washington
EMMD,EMEDIA GROUP INC.,Pink No Information,0.027600,9100,"15,700 ",Common Stock,USA,New York
TTEN,TITAN ENERGY LLC,Pink No Information,0.089700,,0 ,Common Stock,USA,Texas
CNCC,CANNA CORP,Pink No Information,0.055500,-30.625,"1,100 ",Common Stock,USA,Florida
WRRI,WARI INC,Pink No Information,6.250000,,0 ,Common Stock,USA,Washington DC
VITX,VITANA-X INC,Pink No Information,0.024400,1.6667,"6,770,995 ",Common Stock,USA,Florida
TCHC,TECH CENT INC,Pink No Information,0.001500,0,"5,423,658 ",Common Stock,USA,California
GTTL,GETELMAN CORP,Pink No Information,0.000000,,0 ,Common Stock,USA,Nevada
AURX,NUO THERAPEUTICS INC NEW,Pink No Information,0.950000,,0 ,Common Stock,USA,Texas
INND,INNERSCOPE HEARING TECH,Pink No Information,0.023900,-4.3617,"147,603,142 ",Common Stock,USA,California
INVL,INNOVATIVE CLIMATIC TECH,Pink No Information,0.000000,,0 ,Common Stock,USA,Arizona
NODC,NODECHAIN INC,Pink No Information,0.100000,15.4734,"21,747 ",Common Stock,USA,California
LTCO,LONG TERM CARE OPRTNS 360,Pink No Information,0.000000,,0 ,Common Stock,USA,Nevada
BRLL,BARREL ENERGY INC,Pink No Information,0.191800,1.0218,"3,575,572 ",Common Stock,USA,Nevada
CLCI,CLIC TECH INC,Pink No Information,0.089000,7.2289,"10,362 ",Common Stock,USA,Florida
WUYI,CHINA WUYI MOUNTAIN LTD,Pink No Information,5.000000,,0 ,Common Stock,USA,California
BRMT,BARE METAL STD INC,Pink No Information,1.200000,,0 ,Common Stock,USA,Idaho
TPPM,TMPOS INC,Pink No Information,0.260000,-16.672,"3,550 ",Common Stock,USA,Georgia
TNTRQ,TINTRI INC,Pink No Information,0.070000,3.0928,"93,749 ",Common Stock,USA,California
SNNAQ,SIENNA BIOPHARMACEUTICALS,Pink No Information,0.030000,-8.8146,"4,610 ",Common Stock,USA,California
NXNN,NEXEON MEDSYSTEMS INC,Pink No Information,0.212550,,0 ,Common Stock,USA,Florida
YOGAQ,YOGAWORKS INC,Pink No Information,0.040750,-18.5,"54,331 ",Common Stock,USA,California
APXX,APEX RESOURCES INC NEV,Pink No Information,0.000000,,0 ,Common Stock,USA,California
TRRB,TRIPBORN INC,Pink No Information,0.300000,,0 ,Common Stock,USA,Maryland
BNTT,BNET MEDIA GROUP,Pink No Information,0.650000,,0 ,Common Stock,USA,Utah
LFIN,LONGFIN CORP A,Pink No Information,0.950000,-10.3774,"3,175 ",Common Stock,USA,New Jersey
SEDO,SEEDO CORP,Pink No Information,0.700000,8.6957,"7,998 ",Common Stock,USA,Maryland
IPIC,IPIC ENTERTAINMENT INC A,Pink No Information,0.730000,-26.2626,"3,176 ",Common Stock,USA,Florida
JKRO,JAKROO INC,Pink No Information,0.050000,,0 ,Common Stock,USA,California
HGHH,HIGH DESERT HLDG CORP,Pink No Information,0.000000,,0 ,Common Stock,USA,Nevada
MGOM,MIGOM GLOBAL CORP,Pink No Information,30.000000,,0 ,Common Stock,USA,New York
VENV,VENTURE VANADIUM INC,Pink No Information,1.100000,10,"1,800 ",Common Stock,USA,California
WTNW,WATER NOW INC,Pink No Information,0.033000,-5.7143,"639,874 ",Common Stock,USA,Texas
HTHC,HIGHTIMES HOLDING CL A,Pink No Information,0.000000,,0 ,Common Stock,USA,California
AVMR,AVRA MED ROBOTICS INC,Pink No Information,0.945000,-5.5,"2,737 ",Common Stock,USA,Florida
MVXM,MOVEIX INC,Pink No Information,3.990000,,0 ,Common Stock,USA,Florida
KNIT,KINETIC GROUP INC,Pink No Information,1.890000,,0 ,Common Stock,USA,Maryland
FIGM,FUTURE INTL GRP CP,Pink No Information,8.000000,,0 ,Common Stock,USA,Nevada
FWDEQ,FIELDWOOD ENERGY INC.,Pink No Information,0.003000,,0 ,Common Stock,USA,Texas
SDEC,SMART DECISION INC,Pink No Information,0.009900,10,"3,584,249 ",Common Stock,USA,Florida
AGLY,AGILITI INC,Pink No Information,9.000000,,0 ,Common Stock,USA,Minnesota
SMGE,SIGMATA ELECTRONICS INC,Pink No Information,0.000000,,0 ,Common Stock,USA,Rhode Island
